,filename,new_filename,label,group,delta,timestamp
1113,2019-04-05-12-03-46-446754-CAM1_pe-hd-opaque.png,2019-04-05-12-03-46-446754-CAM1_pe-hd-opaque_grp441.png,pe-hd-opaque,441,0 days 00:00:01,2019-04-05 12:03:46
1114,2019-04-05-12-03-51-219625-CAM2_not-labeled.png,2019-04-05-12-03-51-219625-CAM2_pe-hd-opaque_grp442.png,pe-hd-opaque,442,0 days 00:00:05,2019-04-05 12:03:51
1115,2019-04-05-12-03-51-941538-CAM1_pe-hd-opaque.png,2019-04-05-12-03-51-941538-CAM1_pe-hd-opaque_grp442.png,pe-hd-opaque,442,0 days 00:00:00,2019-04-05 12:03:51
1116,2019-04-05-12-04-01-184809-CAM2_not-labeled.png,2019-04-05-12-04-01-184809-CAM2_pp_grp443.png,pp,443,0 days 00:00:10,2019-04-05 12:04:01
1117,2019-04-05-12-04-01-900372-CAM1_pp.png,2019-04-05-12-04-01-900372-CAM1_pp_grp443.png,pp,443,0 days 00:00:00,2019-04-05 12:04:01
1118,2019-04-05-12-04-23-752203-CAM2_pp.png,2019-04-05-12-04-23-752203-CAM2_pp_grp444.png,pp,444,0 days 00:00:22,2019-04-05 12:04:23
1119,2019-04-05-12-04-24-595217-CAM1_not-labeled.png,2019-04-05-12-04-24-595217-CAM1_pp_grp444.png,pp,444,0 days 00:00:01,2019-04-05 12:04:24
1120,2019-04-05-12-04-39-553222-CAM2_pp.png,2019-04-05-12-04-39-553222-CAM2_pp_grp445.png,pp,445,0 days 00:00:15,2019-04-05 12:04:39
1121,2019-04-05-12-04-40-277407-CAM1_pp.png,2019-04-05-12-04-40-277407-CAM1_pp_grp445.png,pp,445,0 days 00:00:01,2019-04-05 12:04:40
1122,2019-04-05-12-04-46-233875-CAM2_pp.png,2019-04-05-12-04-46-233875-CAM2_pp_grp446.png,pp,446,0 days 00:00:06,2019-04-05 12:04:46
1123,2019-04-05-12-04-46-975569-CAM1_pp.png,2019-04-05-12-04-46-975569-CAM1_pp_grp446.png,pp,446,0 days 00:00:00,2019-04-05 12:04:46
1124,2019-04-05-12-04-53-127988-CAM2_not-labeled.png,2019-04-05-12-04-53-127988-CAM2_pp_grp447.png,pp,447,0 days 00:00:07,2019-04-05 12:04:53
1125,2019-04-05-12-04-53-824181-CAM1_pp.png,2019-04-05-12-04-53-824181-CAM1_pp_grp447.png,pp,447,0 days 00:00:00,2019-04-05 12:04:53
1126,2019-04-05-12-05-00-932753-CAM2_pp.png,2019-04-05-12-05-00-932753-CAM2_pp_grp448.png,pp,448,0 days 00:00:07,2019-04-05 12:05:00
1127,2019-04-05-12-05-01-627357-CAM1_pp.png,2019-04-05-12-05-01-627357-CAM1_pp_grp448.png,pp,448,0 days 00:00:01,2019-04-05 12:05:01
1128,2019-04-05-12-05-14-523544-CAM2_peld.png,2019-04-05-12-05-14-523544-CAM2_peld_grp449.png,peld,449,0 days 00:00:13,2019-04-05 12:05:14
1129,2019-04-05-12-05-15-201507-CAM1_peld.png,2019-04-05-12-05-15-201507-CAM1_peld_grp449.png,peld,449,0 days 00:00:01,2019-04-05 12:05:15
1130,2019-04-05-12-05-19-975734-CAM2_peld.png,2019-04-05-12-05-19-975734-CAM2_peld_grp450.png,peld,450,0 days 00:00:04,2019-04-05 12:05:19
1131,2019-04-05-12-05-20-657157-CAM1_peld.png,2019-04-05-12-05-20-657157-CAM1_peld_grp450.png,peld,450,0 days 00:00:01,2019-04-05 12:05:20
1132,2019-04-05-12-05-24-874000-CAM2_not-labeled.png,2019-04-05-12-05-24-874000-CAM2_peld_grp451.png,peld,451,0 days 00:00:04,2019-04-05 12:05:24
1133,2019-04-05-12-05-25-551577-CAM1_peld.png,2019-04-05-12-05-25-551577-CAM1_peld_grp451.png,peld,451,0 days 00:00:01,2019-04-05 12:05:25
1134,2019-04-05-12-05-31-293802-CAM2_peld.png,2019-04-05-12-05-31-293802-CAM2_peld_grp452.png,peld,452,0 days 00:00:06,2019-04-05 12:05:31
1135,2019-04-05-12-05-31-938159-CAM1_peld.png,2019-04-05-12-05-31-938159-CAM1_peld_grp452.png,peld,452,0 days 00:00:00,2019-04-05 12:05:31
1136,2019-04-05-12-05-37-681207-CAM2_not-labeled.png,2019-04-05-12-05-37-681207-CAM2_peld_grp453.png,peld,453,0 days 00:00:06,2019-04-05 12:05:37
1137,2019-04-05-12-05-38-380956-CAM1_peld.png,2019-04-05-12-05-38-380956-CAM1_peld_grp453.png,peld,453,0 days 00:00:01,2019-04-05 12:05:38
1138,2019-04-05-12-05-43-343708-CAM2_godet-vide.png,2019-04-05-12-05-43-343708-CAM2_godet-vide_grp454.png,godet-vide,454,0 days 00:00:05,2019-04-05 12:05:43
1139,2019-04-05-12-05-44-033497-CAM1_not-labeled.png,2019-04-05-12-05-44-033497-CAM1_godet-vide_grp454.png,godet-vide,454,0 days 00:00:01,2019-04-05 12:05:44
1140,2019-04-05-12-05-53-044654-CAM2_pet-clair.png,2019-04-05-12-05-53-044654-CAM2_pet-clair_grp455.png,pet-clair,455,0 days 00:00:09,2019-04-05 12:05:53
1141,2019-04-05-12-05-53-769870-CAM1_not-labeled.png,2019-04-05-12-05-53-769870-CAM1_pet-clair_grp455.png,pet-clair,455,0 days 00:00:00,2019-04-05 12:05:53
1142,2019-04-05-12-06-01-825531-CAM2_not-labeled.png,2019-04-05-12-06-01-825531-CAM2_pet-opaque_grp456.png,pet-opaque,456,0 days 00:00:08,2019-04-05 12:06:01
1143,2019-04-05-12-06-02-490963-CAM1_pet-opaque.png,2019-04-05-12-06-02-490963-CAM1_pet-opaque_grp456.png,pet-opaque,456,0 days 00:00:01,2019-04-05 12:06:02
1144,2019-04-05-12-06-06-482713-CAM2_pet-opaque.png,2019-04-05-12-06-06-482713-CAM2_pet-opaque_grp457.png,pet-opaque,457,0 days 00:00:04,2019-04-05 12:06:06
1145,2019-04-05-12-06-07-162278-CAM1_pet-opaque.png,2019-04-05-12-06-07-162278-CAM1_pet-opaque_grp457.png,pet-opaque,457,0 days 00:00:01,2019-04-05 12:06:07
1146,2019-04-05-12-06-20-271509-CAM2_pet-opaque.png,2019-04-05-12-06-20-271509-CAM2_pet-opaque_grp458.png,pet-opaque,458,0 days 00:00:13,2019-04-05 12:06:20
1147,2019-04-05-12-06-20-938120-CAM1_pet-opaque.png,2019-04-05-12-06-20-938120-CAM1_pet-opaque_grp458.png,pet-opaque,458,0 days 00:00:00,2019-04-05 12:06:20
1148,2019-04-05-12-06-38-107636-CAM2_pet-opaque.png,2019-04-05-12-06-38-107636-CAM2_pet-opaque_grp459.png,pet-opaque,459,0 days 00:00:18,2019-04-05 12:06:38
1149,2019-04-05-12-06-38-800522-CAM1_pet-opaque.png,2019-04-05-12-06-38-800522-CAM1_pet-opaque_grp459.png,pet-opaque,459,0 days 00:00:00,2019-04-05 12:06:38
1150,2019-04-05-12-06-44-149243-CAM2_pet-opaque.png,2019-04-05-12-06-44-149243-CAM2_pet-opaque_grp460.png,pet-opaque,460,0 days 00:00:06,2019-04-05 12:06:44
1151,2019-04-05-12-06-44-857715-CAM1_pet-opaque.png,2019-04-05-12-06-44-857715-CAM1_pet-opaque_grp460.png,pet-opaque,460,0 days 00:00:00,2019-04-05 12:06:44
1152,2019-04-05-12-06-55-645195-CAM2_pet-opaque.png,2019-04-05-12-06-55-645195-CAM2_pet-opaque_grp461.png,pet-opaque,461,0 days 00:00:11,2019-04-05 12:06:55
1153,2019-04-05-12-06-56-376497-CAM1_pet-opaque.png,2019-04-05-12-06-56-376497-CAM1_pet-opaque_grp461.png,pet-opaque,461,0 days 00:00:01,2019-04-05 12:06:56
1154,2019-04-05-12-07-26-367588-CAM2_pet-opaque.png,2019-04-05-12-07-26-367588-CAM2_pet-opaque_grp462.png,pet-opaque,462,0 days 00:00:30,2019-04-05 12:07:26
1155,2019-04-05-12-07-27-106825-CAM1_pet-opaque.png,2019-04-05-12-07-27-106825-CAM1_pet-opaque_grp462.png,pet-opaque,462,0 days 00:00:01,2019-04-05 12:07:27
1156,2019-04-05-12-08-01-948777-CAM2_pet-fonce.png,2019-04-05-12-08-01-948777-CAM2_pet-fonce_grp463.png,pet-fonce,463,0 days 00:00:34,2019-04-05 12:08:01
1157,2019-04-05-12-08-02-673256-CAM1_pet-fonce.png,2019-04-05-12-08-02-673256-CAM1_pet-fonce_grp463.png,pet-fonce,463,0 days 00:00:01,2019-04-05 12:08:02
1158,2019-04-05-12-08-10-539032-CAM2_pet-fonce.png,2019-04-05-12-08-10-539032-CAM2_pet-fonce_grp464.png,pet-fonce,464,0 days 00:00:08,2019-04-05 12:08:10
1159,2019-04-05-12-08-11-276038-CAM1_pet-fonce.png,2019-04-05-12-08-11-276038-CAM1_pet-fonce_grp464.png,pet-fonce,464,0 days 00:00:01,2019-04-05 12:08:11
1160,2019-04-05-12-08-15-477507-CAM2_pet-fonce.png,2019-04-05-12-08-15-477507-CAM2_pet-fonce_grp465.png,pet-fonce,465,0 days 00:00:04,2019-04-05 12:08:15
1161,2019-04-05-12-08-16-179440-CAM1_not-labeled.png,2019-04-05-12-08-16-179440-CAM1_pet-fonce_grp465.png,pet-fonce,465,0 days 00:00:01,2019-04-05 12:08:16
1162,2019-04-05-12-08-21-920639-CAM2_pet-fonce.png,2019-04-05-12-08-21-920639-CAM2_pet-fonce_grp466.png,pet-fonce,466,0 days 00:00:05,2019-04-05 12:08:21
1163,2019-04-05-12-08-22-659180-CAM1_pet-fonce.png,2019-04-05-12-08-22-659180-CAM1_pet-fonce_grp466.png,pet-fonce,466,0 days 00:00:01,2019-04-05 12:08:22
1164,2019-04-05-12-08-29-198192-CAM2_pet-fonce.png,2019-04-05-12-08-29-198192-CAM2_pet-fonce_grp467.png,pet-fonce,467,0 days 00:00:07,2019-04-05 12:08:29
1165,2019-04-05-12-08-29-942627-CAM1_pet-fonce.png,2019-04-05-12-08-29-942627-CAM1_pet-fonce_grp467.png,pet-fonce,467,0 days 00:00:00,2019-04-05 12:08:29
1166,2019-04-05-12-08-38-372861-CAM2_not-labeled.png,2019-04-05-12-08-38-372861-CAM2_pe-hd-opaque_grp468.png,pe-hd-opaque,468,0 days 00:00:09,2019-04-05 12:08:38
1167,2019-04-05-12-08-39-047853-CAM1_pe-hd-opaque.png,2019-04-05-12-08-39-047853-CAM1_pe-hd-opaque_grp468.png,pe-hd-opaque,468,0 days 00:00:01,2019-04-05 12:08:39
1168,2019-04-05-12-08-45-127451-CAM2_pe-hd-opaque.png,2019-04-05-12-08-45-127451-CAM2_pe-hd-opaque_grp469.png,pe-hd-opaque,469,0 days 00:00:06,2019-04-05 12:08:45
1169,2019-04-05-12-08-45-782294-CAM1_pe-hd-opaque.png,2019-04-05-12-08-45-782294-CAM1_pe-hd-opaque_grp469.png,pe-hd-opaque,469,0 days 00:00:00,2019-04-05 12:08:45
1170,2019-04-05-12-08-56-189804-CAM2_not-labeled.png,2019-04-05-12-08-56-189804-CAM2_pe-hd-opaque_grp470.png,pe-hd-opaque,470,0 days 00:00:11,2019-04-05 12:08:56
1171,2019-04-05-12-08-56-909511-CAM1_pe-hd-opaque.png,2019-04-05-12-08-56-909511-CAM1_pe-hd-opaque_grp470.png,pe-hd-opaque,470,0 days 00:00:00,2019-04-05 12:08:56
1172,2019-04-05-12-09-04-410183-CAM2_pe-hd-opaque.png,2019-04-05-12-09-04-410183-CAM2_pe-hd-opaque_grp471.png,pe-hd-opaque,471,0 days 00:00:08,2019-04-05 12:09:04
1173,2019-04-05-12-09-05-140915-CAM1_not-labeled.png,2019-04-05-12-09-05-140915-CAM1_pe-hd-opaque_grp471.png,pe-hd-opaque,471,0 days 00:00:01,2019-04-05 12:09:05
1174,2019-04-05-12-09-09-745884-CAM2_pe-hd-opaque.png,2019-04-05-12-09-09-745884-CAM2_pe-hd-opaque_grp472.png,pe-hd-opaque,472,0 days 00:00:04,2019-04-05 12:09:09
1175,2019-04-05-12-09-10-423129-CAM1_pe-hd-opaque.png,2019-04-05-12-09-10-423129-CAM1_pe-hd-opaque_grp472.png,pe-hd-opaque,472,0 days 00:00:01,2019-04-05 12:09:10
1176,2019-04-05-12-09-15-986982-CAM2_pe-hd-opaque.png,2019-04-05-12-09-15-986982-CAM2_pe-hd-opaque_grp473.png,pe-hd-opaque,473,0 days 00:00:05,2019-04-05 12:09:15
1177,2019-04-05-12-09-16-655848-CAM1_pe-hd-opaque.png,2019-04-05-12-09-16-655848-CAM1_pe-hd-opaque_grp473.png,pe-hd-opaque,473,0 days 00:00:01,2019-04-05 12:09:16
1178,2019-04-05-12-09-26-268818-CAM2_pe-hd-opaque.png,2019-04-05-12-09-26-268818-CAM2_pe-hd-opaque_grp474.png,pe-hd-opaque,474,0 days 00:00:10,2019-04-05 12:09:26
1179,2019-04-05-12-09-27-000764-CAM1_pe-hd-opaque.png,2019-04-05-12-09-27-000764-CAM1_pe-hd-opaque_grp474.png,pe-hd-opaque,474,0 days 00:00:01,2019-04-05 12:09:27
1180,2019-04-05-12-09-33-604892-CAM2_pe-hd-opaque.png,2019-04-05-12-09-33-604892-CAM2_pe-hd-opaque_grp475.png,pe-hd-opaque,475,0 days 00:00:06,2019-04-05 12:09:33
1181,2019-04-05-12-09-34-285539-CAM1_pe-hd-opaque.png,2019-04-05-12-09-34-285539-CAM1_pe-hd-opaque_grp475.png,pe-hd-opaque,475,0 days 00:00:01,2019-04-05 12:09:34
1182,2019-04-05-12-09-41-776915-CAM2_pe-hd-opaque.png,2019-04-05-12-09-41-776915-CAM2_pe-hd-opaque_grp476.png,pe-hd-opaque,476,0 days 00:00:07,2019-04-05 12:09:41
1183,2019-04-05-12-09-42-497305-CAM1_pe-hd-opaque.png,2019-04-05-12-09-42-497305-CAM1_pe-hd-opaque_grp476.png,pe-hd-opaque,476,0 days 00:00:01,2019-04-05 12:09:42
1184,2019-04-05-12-09-56-587283-CAM2_not-labeled.png,2019-04-05-12-09-56-587283-CAM2_pp_grp477.png,pp,477,0 days 00:00:14,2019-04-05 12:09:56
1185,2019-04-05-12-09-57-326485-CAM1_pp.png,2019-04-05-12-09-57-326485-CAM1_pp_grp477.png,pp,477,0 days 00:00:01,2019-04-05 12:09:57
1186,2019-04-05-12-10-02-890454-CAM2_pp.png,2019-04-05-12-10-02-890454-CAM2_pp_grp478.png,pp,478,0 days 00:00:05,2019-04-05 12:10:02
1187,2019-04-05-12-10-03-578613-CAM1_pp.png,2019-04-05-12-10-03-578613-CAM1_pp_grp478.png,pp,478,0 days 00:00:01,2019-04-05 12:10:03
1188,2019-04-05-12-10-08-785801-CAM2_pet-clair.png,2019-04-05-12-10-08-785801-CAM2_pet-clair_grp479.png,pet-clair,479,0 days 00:00:05,2019-04-05 12:10:08
1189,2019-04-05-12-10-09-466390-CAM1_pet-clair.png,2019-04-05-12-10-09-466390-CAM1_pet-clair_grp479.png,pet-clair,479,0 days 00:00:01,2019-04-05 12:10:09
1190,2019-04-05-12-10-15-245823-CAM2_pet-clair.png,2019-04-05-12-10-15-245823-CAM2_pet-clair_grp480.png,pet-clair,480,0 days 00:00:06,2019-04-05 12:10:15
1191,2019-04-05-12-10-15-961458-CAM1_pet-clair.png,2019-04-05-12-10-15-961458-CAM1_pet-clair_grp480.png,pet-clair,480,0 days 00:00:00,2019-04-05 12:10:15
1192,2019-04-05-12-10-21-557094-CAM2_pet-clair.png,2019-04-05-12-10-21-557094-CAM2_pet-clair_grp481.png,pet-clair,481,0 days 00:00:06,2019-04-05 12:10:21
1193,2019-04-05-12-10-22-307710-CAM1_pet-clair.png,2019-04-05-12-10-22-307710-CAM1_pet-clair_grp481.png,pet-clair,481,0 days 00:00:01,2019-04-05 12:10:22
1194,2019-04-05-12-10-28-434571-CAM2_pet-clair.png,2019-04-05-12-10-28-434571-CAM2_pet-clair_grp482.png,pet-clair,482,0 days 00:00:06,2019-04-05 12:10:28
1195,2019-04-05-12-10-29-128439-CAM1_pet-clair.png,2019-04-05-12-10-29-128439-CAM1_pet-clair_grp482.png,pet-clair,482,0 days 00:00:01,2019-04-05 12:10:29
1196,2019-04-05-12-10-38-149362-CAM2_pet-clair.png,2019-04-05-12-10-38-149362-CAM2_pet-clair_grp483.png,pet-clair,483,0 days 00:00:09,2019-04-05 12:10:38
1197,2019-04-05-12-10-38-832076-CAM1_pet-clair.png,2019-04-05-12-10-38-832076-CAM1_pet-clair_grp483.png,pet-clair,483,0 days 00:00:00,2019-04-05 12:10:38
1198,2019-04-05-12-10-45-355981-CAM2_pet-clair.png,2019-04-05-12-10-45-355981-CAM2_pet-clair_grp484.png,pet-clair,484,0 days 00:00:07,2019-04-05 12:10:45
1199,2019-04-05-12-10-46-108150-CAM1_pet-clair.png,2019-04-05-12-10-46-108150-CAM1_pet-clair_grp484.png,pet-clair,484,0 days 00:00:01,2019-04-05 12:10:46
1200,2019-04-05-12-10-56-114427-CAM2_pet-clair.png,2019-04-05-12-10-56-114427-CAM2_pet-clair_grp485.png,pet-clair,485,0 days 00:00:10,2019-04-05 12:10:56
1201,2019-04-05-12-10-56-777448-CAM1_pet-clair.png,2019-04-05-12-10-56-777448-CAM1_pet-clair_grp485.png,pet-clair,485,0 days 00:00:00,2019-04-05 12:10:56
1202,2019-04-05-12-11-03-835923-CAM2_pet-clair.png,2019-04-05-12-11-03-835923-CAM2_pet-clair_grp486.png,pet-clair,486,0 days 00:00:07,2019-04-05 12:11:03
1203,2019-04-05-12-11-04-563345-CAM1_not-labeled.png,2019-04-05-12-11-04-563345-CAM1_pet-clair_grp486.png,pet-clair,486,0 days 00:00:01,2019-04-05 12:11:04
1204,2019-04-05-12-11-16-335156-CAM2_pet-fonce.png,2019-04-05-12-11-16-335156-CAM2_pet-fonce_grp487.png,pet-fonce,487,0 days 00:00:12,2019-04-05 12:11:16
1205,2019-04-05-12-11-17-078099-CAM1_not-labeled.png,2019-04-05-12-11-17-078099-CAM1_pet-fonce_grp487.png,pet-fonce,487,0 days 00:00:01,2019-04-05 12:11:17
1206,2019-04-05-12-11-29-592085-CAM2_pet-fonce.png,2019-04-05-12-11-29-592085-CAM2_pet-fonce_grp488.png,pet-fonce,488,0 days 00:00:12,2019-04-05 12:11:29
1207,2019-04-05-12-11-30-295475-CAM1_pet-fonce.png,2019-04-05-12-11-30-295475-CAM1_pet-fonce_grp488.png,pet-fonce,488,0 days 00:00:01,2019-04-05 12:11:30
1208,2019-04-05-12-11-43-213018-CAM2_pet-fonce.png,2019-04-05-12-11-43-213018-CAM2_pet-fonce_grp489.png,pet-fonce,489,0 days 00:00:13,2019-04-05 12:11:43
1209,2019-04-05-12-11-43-896055-CAM1_pet-fonce.png,2019-04-05-12-11-43-896055-CAM1_pet-fonce_grp489.png,pet-fonce,489,0 days 00:00:00,2019-04-05 12:11:43
1210,2019-04-05-12-11-48-660553-CAM2_pet-fonce.png,2019-04-05-12-11-48-660553-CAM2_pet-fonce_grp490.png,pet-fonce,490,0 days 00:00:05,2019-04-05 12:11:48
1211,2019-04-05-12-11-49-389899-CAM1_pet-fonce.png,2019-04-05-12-11-49-389899-CAM1_pet-fonce_grp490.png,pet-fonce,490,0 days 00:00:01,2019-04-05 12:11:49
1212,2019-04-05-12-11-54-734808-CAM2_not-labeled.png,2019-04-05-12-11-54-734808-CAM2_not-labeled_grp491.png,not-labeled,491,0 days 00:00:05,2019-04-05 12:11:54
1213,2019-04-05-12-11-55-435723-CAM1_not-labeled.png,2019-04-05-12-11-55-435723-CAM1_not-labeled_grp491.png,not-labeled,491,0 days 00:00:01,2019-04-05 12:11:55
1214,2019-04-05-12-12-10-650599-CAM2_not-labeled.png,2019-04-05-12-12-10-650599-CAM2_not-labeled_grp492.png,not-labeled,492,0 days 00:00:15,2019-04-05 12:12:10
1215,2019-04-05-12-12-11-338317-CAM1_not-labeled.png,2019-04-05-12-12-11-338317-CAM1_not-labeled_grp492.png,not-labeled,492,0 days 00:00:01,2019-04-05 12:12:11
1216,2019-04-05-12-12-25-203857-CAM2_pe-hd-opaque.png,2019-04-05-12-12-25-203857-CAM2_pe-hd-opaque_grp493.png,pe-hd-opaque,493,0 days 00:00:14,2019-04-05 12:12:25
1217,2019-04-05-12-12-25-896139-CAM1_not-labeled.png,2019-04-05-12-12-25-896139-CAM1_pe-hd-opaque_grp493.png,pe-hd-opaque,493,0 days 00:00:00,2019-04-05 12:12:25
1218,2019-04-05-12-12-30-669729-CAM2_pe-hd-opaque.png,2019-04-05-12-12-30-669729-CAM2_pe-hd-opaque_grp494.png,pe-hd-opaque,494,0 days 00:00:05,2019-04-05 12:12:30
1219,2019-04-05-12-12-31-349411-CAM1_pe-hd-opaque.png,2019-04-05-12-12-31-349411-CAM1_pe-hd-opaque_grp494.png,pe-hd-opaque,494,0 days 00:00:01,2019-04-05 12:12:31
1220,2019-04-05-12-12-37-460613-CAM2_pe-hd-opaque.png,2019-04-05-12-12-37-460613-CAM2_pe-hd-opaque_grp495.png,pe-hd-opaque,495,0 days 00:00:06,2019-04-05 12:12:37
1221,2019-04-05-12-12-38-165382-CAM1_pe-hd-opaque.png,2019-04-05-12-12-38-165382-CAM1_pe-hd-opaque_grp495.png,pe-hd-opaque,495,0 days 00:00:01,2019-04-05 12:12:38
1222,2019-04-05-12-12-44-305099-CAM2_not-labeled.png,2019-04-05-12-12-44-305099-CAM2_pe-hd-opaque_grp496.png,pe-hd-opaque,496,0 days 00:00:06,2019-04-05 12:12:44
1223,2019-04-05-12-12-45-058303-CAM1_pe-hd-opaque.png,2019-04-05-12-12-45-058303-CAM1_pe-hd-opaque_grp496.png,pe-hd-opaque,496,0 days 00:00:01,2019-04-05 12:12:45
1224,2019-04-05-12-12-50-995907-CAM2_pe-hd-opaque.png,2019-04-05-12-12-50-995907-CAM2_pe-hd-opaque_grp497.png,pe-hd-opaque,497,0 days 00:00:05,2019-04-05 12:12:50
1225,2019-04-05-12-12-51-681704-CAM1_pe-hd-opaque.png,2019-04-05-12-12-51-681704-CAM1_pe-hd-opaque_grp497.png,pe-hd-opaque,497,0 days 00:00:01,2019-04-05 12:12:51
1226,2019-04-05-12-13-01-528479-CAM2_pp.png,2019-04-05-12-13-01-528479-CAM2_pp_grp498.png,pp,498,0 days 00:00:10,2019-04-05 12:13:01
1227,2019-04-05-12-13-02-275683-CAM1_pp.png,2019-04-05-12-13-02-275683-CAM1_pp_grp498.png,pp,498,0 days 00:00:01,2019-04-05 12:13:02
1228,2019-04-05-12-13-08-024837-CAM2_pp.png,2019-04-05-12-13-08-024837-CAM2_pp_grp499.png,pp,499,0 days 00:00:06,2019-04-05 12:13:08
1229,2019-04-05-12-13-08-766468-CAM1_not-labeled.png,2019-04-05-12-13-08-766468-CAM1_pp_grp499.png,pp,499,0 days 00:00:00,2019-04-05 12:13:08
1230,2019-04-05-12-13-23-648255-CAM2_pet-fonce.png,2019-04-05-12-13-23-648255-CAM2_pet-fonce_grp500.png,pet-fonce,500,0 days 00:00:15,2019-04-05 12:13:23
1231,2019-04-05-12-13-24-326317-CAM1_pet-fonce.png,2019-04-05-12-13-24-326317-CAM1_pet-fonce_grp500.png,pet-fonce,500,0 days 00:00:01,2019-04-05 12:13:24
1232,2019-04-05-12-13-34-854340-CAM2_pet-fonce.png,2019-04-05-12-13-34-854340-CAM2_pet-fonce_grp501.png,pet-fonce,501,0 days 00:00:10,2019-04-05 12:13:34
1233,2019-04-05-12-13-35-520042-CAM1_pet-fonce.png,2019-04-05-12-13-35-520042-CAM1_pet-fonce_grp501.png,pet-fonce,501,0 days 00:00:01,2019-04-05 12:13:35
1234,2019-04-05-12-13-52-504457-CAM2_pe-hd-opaque.png,2019-04-05-12-13-52-504457-CAM2_pe-hd-opaque_grp502.png,pe-hd-opaque,502,0 days 00:00:17,2019-04-05 12:13:52
1235,2019-04-05-12-13-53-191763-CAM1_pe-hd-opaque.png,2019-04-05-12-13-53-191763-CAM1_pe-hd-opaque_grp502.png,pe-hd-opaque,502,0 days 00:00:01,2019-04-05 12:13:53
1236,2019-04-05-12-13-57-967410-CAM2_godet-vide.png,2019-04-05-12-13-57-967410-CAM2_godet-vide_grp503.png,godet-vide,503,0 days 00:00:04,2019-04-05 12:13:57
1237,2019-04-05-12-13-58-780727-CAM1_godet-vide.png,2019-04-05-12-13-58-780727-CAM1_godet-vide_grp503.png,godet-vide,503,0 days 00:00:01,2019-04-05 12:13:58
1238,2019-04-05-12-14-04-802137-CAM2_pet-clair.png,2019-04-05-12-14-04-802137-CAM2_pet-clair_grp504.png,pet-clair,504,0 days 00:00:06,2019-04-05 12:14:04
1239,2019-04-05-12-14-05-526032-CAM1_pet-clair.png,2019-04-05-12-14-05-526032-CAM1_pet-clair_grp504.png,pet-clair,504,0 days 00:00:01,2019-04-05 12:14:05
1240,2019-04-05-12-14-10-112628-CAM2_pet-clair.png,2019-04-05-12-14-10-112628-CAM2_pet-clair_grp505.png,pet-clair,505,0 days 00:00:05,2019-04-05 12:14:10
1241,2019-04-05-12-14-10-865890-CAM1_not-labeled.png,2019-04-05-12-14-10-865890-CAM1_pet-clair_grp505.png,pet-clair,505,0 days 00:00:00,2019-04-05 12:14:10
1242,2019-04-05-12-14-15-092806-CAM2_pet-clair.png,2019-04-05-12-14-15-092806-CAM2_pet-clair_grp506.png,pet-clair,506,0 days 00:00:05,2019-04-05 12:14:15
1243,2019-04-05-12-14-15-792339-CAM1_pet-clair.png,2019-04-05-12-14-15-792339-CAM1_pet-clair_grp506.png,pet-clair,506,0 days 00:00:00,2019-04-05 12:14:15
1244,2019-04-05-12-14-21-542322-CAM2_pet-clair.png,2019-04-05-12-14-21-542322-CAM2_pet-clair_grp507.png,pet-clair,507,0 days 00:00:06,2019-04-05 12:14:21
1245,2019-04-05-12-14-22-283180-CAM1_not-labeled.png,2019-04-05-12-14-22-283180-CAM1_pet-clair_grp507.png,pet-clair,507,0 days 00:00:01,2019-04-05 12:14:22
1246,2019-04-05-12-14-29-600837-CAM2_pet-clair.png,2019-04-05-12-14-29-600837-CAM2_pet-clair_grp508.png,pet-clair,508,0 days 00:00:07,2019-04-05 12:14:29
1247,2019-04-05-12-14-30-363364-CAM1_not-labeled.png,2019-04-05-12-14-30-363364-CAM1_pet-clair_grp508.png,pet-clair,508,0 days 00:00:01,2019-04-05 12:14:30
1248,2019-04-05-12-14-35-568336-CAM2_pet-clair.png,2019-04-05-12-14-35-568336-CAM2_pet-clair_grp509.png,pet-clair,509,0 days 00:00:05,2019-04-05 12:14:35
1249,2019-04-05-12-14-36-294798-CAM1_pet-clair.png,2019-04-05-12-14-36-294798-CAM1_pet-clair_grp509.png,pet-clair,509,0 days 00:00:01,2019-04-05 12:14:36
1250,2019-04-05-12-14-47-069338-CAM2_pe-hd-opaque.png,2019-04-05-12-14-47-069338-CAM2_pe-hd-opaque_grp510.png,pe-hd-opaque,510,0 days 00:00:11,2019-04-05 12:14:47
1251,2019-04-05-12-14-47-770683-CAM1_not-labeled.png,2019-04-05-12-14-47-770683-CAM1_pe-hd-opaque_grp510.png,pe-hd-opaque,510,0 days 00:00:00,2019-04-05 12:14:47
1252,2019-04-05-12-14-51-979545-CAM2_pe-hd-opaque.png,2019-04-05-12-14-51-979545-CAM2_pe-hd-opaque_grp511.png,pe-hd-opaque,511,0 days 00:00:04,2019-04-05 12:14:51
1253,2019-04-05-12-14-52-663510-CAM1_pe-hd-opaque.png,2019-04-05-12-14-52-663510-CAM1_pe-hd-opaque_grp511.png,pe-hd-opaque,511,0 days 00:00:01,2019-04-05 12:14:52
1254,2019-04-05-12-14-58-436518-CAM2_pe-hd-opaque.png,2019-04-05-12-14-58-436518-CAM2_pe-hd-opaque_grp512.png,pe-hd-opaque,512,0 days 00:00:06,2019-04-05 12:14:58
